
    -    192.168.0.40    -    2023/07/10 - 15:49:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
    -    192.168.0.40    -    2023/07/10 - 15:49:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
    -    192.168.0.40    -    2023/07/10 - 15:50:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:22    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:22    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:23    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:23    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:23    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:23    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:25    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:25    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:26    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:26    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:26    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:27    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:31    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:31    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:32    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:32    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:32    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:34    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:34    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:35    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:35    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:35    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:36    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:36    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:37    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:37    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:38    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:38    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:38    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:39    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:39    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:42    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:42    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:43    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:43    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:45    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:45    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:46    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:46    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:49    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:49    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:50    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:50    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:50    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:51    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:51    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:52    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:52    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:53    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:53    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:53    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:54    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:54    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:56    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:56    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:56    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:35:57    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:35:57    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:35:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:35:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:35:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:35:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:35:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:00    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:36:00    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:03    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:36:03    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:04    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:04    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:06    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Mauro    -    192.168.0.182    -    2023/07/10 - 17:36:06    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:36:06    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:12    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Mauro    -    192.168.0.182    -    2023/07/10 - 17:36:12    -    Conexion     -    Respuesta desde 192.168.0.182: bytes=32 tiempo=430ms TTL=64
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:36:13    -    Conexion     -    Respuesta desde 192.168.0.138: bytes=32 tiempo=2289ms TTL=64
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:24    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:25    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:25    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:30    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:42    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:43    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:43    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 17:36:44    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 17:36:45    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 17:36:46    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 17:36:46    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 17:36:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 17:36:47    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 17:36:47    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
